p,U:0,U:1,U:2,T,alphaQGD,rho,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
8.10066e-05,4.37729e-04,-1.20831e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,0.00000e+00,5.00000e-01,0.00000e+00,5.00000e-03
8.02599e-05,4.80438e-04,-1.64803e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,9.99988e-04,5.00707e-01,7.07107e-04,5.00000e-03
7.95133e-05,5.23148e-04,-2.08775e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.00002e-03,5.01414e-01,1.41421e-03,5.00000e-03
7.87666e-05,5.65858e-04,-2.52748e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.00001e-03,5.02121e-01,2.12132e-03,5.00000e-03
7.80200e-05,6.08567e-04,-2.96720e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.99999e-03,5.02828e-01,2.82843e-03,5.00000e-03
7.72733e-05,6.51277e-04,-3.40692e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.99998e-03,5.03536e-01,3.53553e-03,5.00000e-03
7.65267e-05,6.93987e-04,-3.84665e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.00001e-03,5.04243e-01,4.24264e-03,5.00000e-03
7.57800e-05,7.36697e-04,-4.28637e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.00000e-03,5.04950e-01,4.94975e-03,5.00000e-03
7.50334e-05,7.79406e-04,-4.72609e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.99999e-03,5.05657e-01,5.65685e-03,5.00000e-03
7.42867e-05,8.22116e-04,-5.16582e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,9.00002e-03,5.06364e-01,6.36396e-03,5.00000e-03
7.35401e-05,8.64826e-04,-5.60554e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.00000e-02,5.07071e-01,7.07107e-03,5.00000e-03
7.27935e-05,9.07535e-04,-6.04526e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.10000e-02,5.07778e-01,7.77817e-03,5.00000e-03
7.20468e-05,9.50244e-04,-6.48498e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.20000e-02,5.08485e-01,8.48528e-03,5.00000e-03
7.09630e-05,1.01750e-03,-7.40210e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.30000e-02,5.09192e-01,9.19239e-03,5.00000e-03
6.95419e-05,1.10930e-03,-8.79662e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.40000e-02,5.09899e-01,9.89950e-03,5.00000e-03
6.81209e-05,1.20110e-03,-1.01911e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.50000e-02,5.10607e-01,1.06066e-02,5.00000e-03
