p,U:0,U:1,U:2,T,alphaQGD,rho,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
-2.04485e-05,1.01621e-05,7.62652e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,0.00000e+00,4.33013e-01,2.50000e-01,5.00000e-03
-2.05729e-05,1.02251e-05,7.39651e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,9.99987e-04,4.34013e-01,2.50000e-01,5.00000e-03
-2.06973e-05,1.02880e-05,7.16649e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.00000e-03,4.35013e-01,2.50000e-01,5.00000e-03
-2.08216e-05,1.03510e-05,6.93647e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.99999e-03,4.36013e-01,2.50000e-01,5.00000e-03
-2.09460e-05,1.04139e-05,6.70645e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.00001e-03,4.37013e-01,2.50000e-01,5.00000e-03
-2.10704e-05,1.04768e-05,6.47643e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.00000e-03,4.38013e-01,2.50000e-01,5.00000e-03
-2.11948e-05,1.05398e-05,6.24641e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.00001e-03,4.39013e-01,2.50000e-01,5.00000e-03
-2.13192e-05,1.06027e-05,6.01640e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.00000e-03,4.40013e-01,2.50000e-01,5.00000e-03
-2.14435e-05,1.06657e-05,5.78638e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.99999e-03,4.41013e-01,2.50000e-01,5.00000e-03
-2.15679e-05,1.07286e-05,5.55636e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,9.00000e-03,4.42013e-01,2.50000e-01,5.00000e-03
-2.16923e-05,1.07916e-05,5.32634e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,9.99999e-03,4.43013e-01,2.50000e-01,5.00000e-03
-2.18167e-05,1.08545e-05,5.09632e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.10000e-02,4.44013e-01,2.50000e-01,5.00000e-03
-2.19410e-05,1.09174e-05,4.86631e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.20000e-02,4.45013e-01,2.50000e-01,5.00000e-03
-2.21103e-05,1.04828e-05,4.00704e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.30000e-02,4.46013e-01,2.50000e-01,5.00000e-03
-2.23245e-05,9.55069e-06,2.51860e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.40000e-02,4.47013e-01,2.50000e-01,5.00000e-03
-2.25386e-05,8.61857e-06,1.03016e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.50000e-02,4.48013e-01,2.50000e-01,5.00000e-03
-2.27528e-05,7.68641e-06,-4.58326e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.60000e-02,4.49013e-01,2.50000e-01,5.00000e-03
-2.29670e-05,6.75429e-06,-1.94676e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.70000e-02,4.50013e-01,2.50000e-01,5.00000e-03
-2.31811e-05,5.82213e-06,-3.43525e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.80000e-02,4.51013e-01,2.50000e-01,5.00000e-03
-2.33953e-05,4.89001e-06,-4.92369e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.90000e-02,4.52013e-01,2.50000e-01,5.00000e-03
-2.36095e-05,3.95785e-06,-6.41217e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.00000e-02,4.53013e-01,2.50000e-01,5.00000e-03
