p,U:0,U:1,U:2,T,alphaQGD,rho,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
-6.24747e-05,-8.22230e-04,5.50361e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,0.00000e+00,3.53553e-01,3.53553e-01,5.00000e-03
-6.09744e-05,-8.57672e-04,4.78885e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,9.99987e-04,3.54553e-01,3.53553e-01,5.00000e-03
-5.94741e-05,-8.93115e-04,4.07407e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.00000e-03,3.55553e-01,3.53553e-01,5.00000e-03
-5.79738e-05,-9.28556e-04,3.35930e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.99999e-03,3.56553e-01,3.53553e-01,5.00000e-03
-5.64735e-05,-9.63999e-04,2.64452e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.00001e-03,3.57553e-01,3.53553e-01,5.00000e-03
-5.49733e-05,-9.99441e-04,1.92976e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.00000e-03,3.58553e-01,3.53553e-01,5.00000e-03
-5.34729e-05,-1.03488e-03,1.21497e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.00001e-03,3.59553e-01,3.53553e-01,5.00000e-03
-5.19727e-05,-1.07033e-03,5.00210e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.00000e-03,3.60553e-01,3.53553e-01,5.00000e-03
-5.04724e-05,-1.10577e-03,-2.14552e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.99999e-03,3.61553e-01,3.53553e-01,5.00000e-03
-4.89721e-05,-1.14121e-03,-9.29336e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,9.00000e-03,3.62553e-01,3.53553e-01,5.00000e-03
-4.74718e-05,-1.17665e-03,-1.64410e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,9.99999e-03,3.63553e-01,3.53553e-01,5.00000e-03
-4.59715e-05,-1.21209e-03,-2.35888e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.10000e-02,3.64553e-01,3.53553e-01,5.00000e-03
-4.44713e-05,-1.24754e-03,-3.07365e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.20000e-02,3.65553e-01,3.53553e-01,5.00000e-03
-4.29710e-05,-1.28298e-03,-3.78843e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.30000e-02,3.66553e-01,3.53553e-01,5.00000e-03
-4.14707e-05,-1.31842e-03,-4.50319e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.40000e-02,3.67553e-01,3.53553e-01,5.00000e-03
-3.99704e-05,-1.35386e-03,-5.21795e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.50000e-02,3.68553e-01,3.53553e-01,5.00000e-03
-3.84701e-05,-1.38930e-03,-5.93274e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.60000e-02,3.69553e-01,3.53553e-01,5.00000e-03
