p,U:0,U:1,U:2,T,alphaQGD,rho,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
8.09789e-05,8.61918e-04,-2.47747e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,0.00000e+00,5.00000e-01,0.00000e+00,5.00000e-03
8.00398e-05,9.09802e-04,-3.34267e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,9.99988e-04,5.00707e-01,7.07107e-04,5.00000e-03
7.91007e-05,9.57688e-04,-4.20788e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.00002e-03,5.01414e-01,1.41421e-03,5.00000e-03
7.81616e-05,1.00557e-03,-5.07309e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.00001e-03,5.02121e-01,2.12132e-03,5.00000e-03
7.72225e-05,1.05346e-03,-5.93829e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.99999e-03,5.02828e-01,2.82843e-03,5.00000e-03
7.62835e-05,1.10134e-03,-6.80350e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.99998e-03,5.03536e-01,3.53553e-03,5.00000e-03
7.53444e-05,1.14923e-03,-7.66871e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.00001e-03,5.04243e-01,4.24264e-03,5.00000e-03
7.44053e-05,1.19711e-03,-8.53391e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.00000e-03,5.04950e-01,4.94975e-03,5.00000e-03
7.34662e-05,1.24499e-03,-9.39912e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.99999e-03,5.05657e-01,5.65685e-03,5.00000e-03
7.25271e-05,1.29288e-03,-1.02643e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,9.00002e-03,5.06364e-01,6.36396e-03,5.00000e-03
7.15881e-05,1.34076e-03,-1.11295e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.00000e-02,5.07071e-01,7.07107e-03,5.00000e-03
7.06490e-05,1.38865e-03,-1.19947e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.10000e-02,5.07778e-01,7.77817e-03,5.00000e-03
6.97099e-05,1.43653e-03,-1.28599e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.20000e-02,5.08485e-01,8.48528e-03,5.00000e-03
6.87708e-05,1.48442e-03,-1.37252e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.30000e-02,5.09192e-01,9.19239e-03,5.00000e-03
6.78317e-05,1.53230e-03,-1.45904e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.40000e-02,5.09899e-01,9.89950e-03,5.00000e-03
6.68927e-05,1.58019e-03,-1.54556e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.50000e-02,5.10607e-01,1.06066e-02,5.00000e-03
6.59536e-05,1.62807e-03,-1.63208e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.60000e-02,5.11314e-01,1.13137e-02,5.00000e-03
6.50145e-05,1.67596e-03,-1.71860e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.70000e-02,5.12021e-01,1.20208e-02,5.00000e-03
6.40754e-05,1.72384e-03,-1.80512e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.80000e-02,5.12728e-01,1.27279e-02,5.00000e-03
6.31364e-05,1.77173e-03,-1.89164e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.90000e-02,5.13435e-01,1.34350e-02,5.00000e-03
6.21973e-05,1.81961e-03,-1.97816e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.00000e-02,5.14142e-01,1.41421e-02,5.00000e-03
6.12582e-05,1.86750e-03,-2.06468e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.10000e-02,5.14849e-01,1.48492e-02,5.00000e-03
6.03191e-05,1.91538e-03,-2.15120e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.20000e-02,5.15556e-01,1.55563e-02,5.00000e-03
5.93800e-05,1.96327e-03,-2.23772e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.30000e-02,5.16263e-01,1.62635e-02,5.00000e-03
5.84409e-05,2.01115e-03,-2.32424e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.40000e-02,5.16971e-01,1.69706e-02,5.00000e-03
5.75019e-05,2.05903e-03,-2.41076e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.50000e-02,5.17678e-01,1.76777e-02,5.00000e-03
5.59198e-05,2.16280e-03,-2.67822e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.60000e-02,5.18385e-01,1.83848e-02,5.00000e-03
5.43378e-05,2.26658e-03,-2.94567e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.70000e-02,5.19092e-01,1.90919e-02,5.00000e-03
5.27558e-05,2.37035e-03,-3.21312e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.80000e-02,5.19799e-01,1.97990e-02,5.00000e-03
5.11738e-05,2.47412e-03,-3.48058e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.90000e-02,5.20506e-01,2.05061e-02,5.00000e-03
4.95917e-05,2.57789e-03,-3.74803e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.00000e-02,5.21213e-01,2.12132e-02,5.00000e-03
4.80097e-05,2.68166e-03,-4.01548e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.10000e-02,5.21920e-01,2.19203e-02,5.00000e-03
4.64277e-05,2.78543e-03,-4.28294e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.20000e-02,5.22627e-01,2.26274e-02,5.00000e-03
4.48456e-05,2.88921e-03,-4.55039e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.30000e-02,5.23335e-01,2.33345e-02,5.00000e-03
4.32636e-05,2.99298e-03,-4.81784e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.40000e-02,5.24042e-01,2.40416e-02,5.00000e-03
4.16816e-05,3.09675e-03,-5.08530e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.50000e-02,5.24749e-01,2.47487e-02,5.00000e-03
