p,U:0,U:1,U:2,T,alphaQGD,rho,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
1.65359e-03,3.78507e-05,-3.13081e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,0.00000e+00,3.53553e-01,3.53553e-01,5.00000e-03
1.65362e-03,5.74319e-05,-2.74386e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,9.99987e-04,3.54553e-01,3.53553e-01,5.00000e-03
1.65364e-03,7.70137e-05,-2.35689e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.00000e-03,3.55553e-01,3.53553e-01,5.00000e-03
1.65367e-03,9.65948e-05,-1.96994e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.99999e-03,3.56553e-01,3.53553e-01,5.00000e-03
1.65370e-03,1.16177e-04,-1.58297e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.00001e-03,3.57553e-01,3.53553e-01,5.00000e-03
1.65372e-03,1.35758e-04,-1.19602e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.00000e-03,3.58553e-01,3.53553e-01,5.00000e-03
1.65375e-03,1.55340e-04,-8.09049e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.00001e-03,3.59553e-01,3.53553e-01,5.00000e-03
1.65378e-03,1.74921e-04,-4.22094e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.00000e-03,3.60553e-01,3.53553e-01,5.00000e-03
1.65380e-03,1.94502e-04,-3.51390e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.99999e-03,3.61553e-01,3.53553e-01,5.00000e-03
1.65383e-03,2.14084e-04,3.51827e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,9.00000e-03,3.62553e-01,3.53553e-01,5.00000e-03
1.65386e-03,2.33665e-04,7.38782e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,9.99999e-03,3.63553e-01,3.53553e-01,5.00000e-03
1.65389e-03,2.53247e-04,1.12575e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.10000e-02,3.64553e-01,3.53553e-01,5.00000e-03
1.65391e-03,2.72828e-04,1.51270e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.20000e-02,3.65553e-01,3.53553e-01,5.00000e-03
1.65394e-03,2.92410e-04,1.89967e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.30000e-02,3.66553e-01,3.53553e-01,5.00000e-03
1.65397e-03,3.11991e-04,2.28663e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.40000e-02,3.67553e-01,3.53553e-01,5.00000e-03
1.65399e-03,3.31572e-04,2.67358e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.50000e-02,3.68553e-01,3.53553e-01,5.00000e-03
1.65402e-03,3.51154e-04,3.06055e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.60000e-02,3.69553e-01,3.53553e-01,5.00000e-03
1.65405e-03,3.70735e-04,3.44750e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.70000e-02,3.70553e-01,3.53553e-01,5.00000e-03
1.65407e-03,3.90317e-04,3.83447e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.80000e-02,3.71553e-01,3.53553e-01,5.00000e-03
1.65410e-03,4.09898e-04,4.22142e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.90000e-02,3.72553e-01,3.53553e-01,5.00000e-03
1.65413e-03,4.29480e-04,4.60839e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.00000e-02,3.73553e-01,3.53553e-01,5.00000e-03
1.65415e-03,4.49061e-04,4.99534e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.10000e-02,3.74553e-01,3.53553e-01,5.00000e-03
1.65418e-03,4.68642e-04,5.38231e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.20000e-02,3.75553e-01,3.53553e-01,5.00000e-03
1.65421e-03,4.88224e-04,5.76927e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.30000e-02,3.76553e-01,3.53553e-01,5.00000e-03
1.65423e-03,5.07805e-04,6.15622e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.40000e-02,3.77553e-01,3.53553e-01,5.00000e-03
1.65426e-03,5.27387e-04,6.54319e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.50000e-02,3.78553e-01,3.53553e-01,5.00000e-03
1.65429e-03,5.46968e-04,6.93014e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.60000e-02,3.79553e-01,3.53553e-01,5.00000e-03
1.65431e-03,5.66549e-04,7.31711e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.70000e-02,3.80553e-01,3.53553e-01,5.00000e-03
1.65434e-03,5.86131e-04,7.70406e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.80000e-02,3.81553e-01,3.53553e-01,5.00000e-03
1.65437e-03,6.05712e-04,8.09103e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.90000e-02,3.82553e-01,3.53553e-01,5.00000e-03
