p,U:0,U:1,U:2,T,alphaQGD,rho,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
-1.20292e-03,-6.58584e-05,-1.55769e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,0.00000e+00,5.00000e-01,0.00000e+00,5.00000e-03
-1.20384e-03,-8.13521e-05,3.25067e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,9.99988e-04,5.00707e-01,7.07107e-04,5.00000e-03
-1.20475e-03,-9.68462e-05,8.05905e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.00002e-03,5.01414e-01,1.41421e-03,5.00000e-03
-1.20567e-03,-1.12340e-04,1.28674e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.00001e-03,5.02121e-01,2.12132e-03,5.00000e-03
-1.20658e-03,-1.27834e-04,1.76758e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.99999e-03,5.02828e-01,2.82843e-03,5.00000e-03
-1.20749e-03,-1.43327e-04,2.24841e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.99998e-03,5.03536e-01,3.53553e-03,5.00000e-03
-1.20841e-03,-1.58821e-04,2.72925e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.00001e-03,5.04243e-01,4.24264e-03,5.00000e-03
-1.20932e-03,-1.74315e-04,3.21009e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.00000e-03,5.04950e-01,4.94975e-03,5.00000e-03
-1.21023e-03,-1.89809e-04,3.69092e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.99999e-03,5.05657e-01,5.65685e-03,5.00000e-03
-1.21115e-03,-2.05303e-04,4.17176e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,9.00002e-03,5.06364e-01,6.36396e-03,5.00000e-03
-1.21206e-03,-2.20797e-04,4.65260e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.00000e-02,5.07071e-01,7.07107e-03,5.00000e-03
-1.21298e-03,-2.36290e-04,5.13343e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.10000e-02,5.07778e-01,7.77817e-03,5.00000e-03
-1.21389e-03,-2.51784e-04,5.61427e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.20000e-02,5.08485e-01,8.48528e-03,5.00000e-03
-1.21480e-03,-2.67278e-04,6.09511e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.30000e-02,5.09192e-01,9.19239e-03,5.00000e-03
-1.21572e-03,-2.82772e-04,6.57594e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.40000e-02,5.09899e-01,9.89950e-03,5.00000e-03
-1.21663e-03,-2.98265e-04,7.05678e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.50000e-02,5.10607e-01,1.06066e-02,5.00000e-03
-1.21755e-03,-3.13760e-04,7.53762e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.60000e-02,5.11314e-01,1.13137e-02,5.00000e-03
-1.21846e-03,-3.29253e-04,8.01845e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.70000e-02,5.12021e-01,1.20208e-02,5.00000e-03
-1.21937e-03,-3.44747e-04,8.49929e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.80000e-02,5.12728e-01,1.27279e-02,5.00000e-03
-1.22029e-03,-3.60240e-04,8.98012e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.90000e-02,5.13435e-01,1.34350e-02,5.00000e-03
-1.22120e-03,-3.75735e-04,9.46096e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.00000e-02,5.14142e-01,1.41421e-02,5.00000e-03
-1.22212e-03,-3.91228e-04,9.94180e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.10000e-02,5.14849e-01,1.48492e-02,5.00000e-03
-1.22303e-03,-4.06722e-04,1.04226e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.20000e-02,5.15556e-01,1.55563e-02,5.00000e-03
-1.22394e-03,-4.22216e-04,1.09035e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.30000e-02,5.16263e-01,1.62635e-02,5.00000e-03
-1.22486e-03,-4.37710e-04,1.13843e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.40000e-02,5.16971e-01,1.69706e-02,5.00000e-03
-1.22577e-03,-4.53203e-04,1.18651e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.50000e-02,5.17678e-01,1.76777e-02,5.00000e-03
-1.22618e-03,-4.97463e-04,1.34575e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.60000e-02,5.18385e-01,1.83848e-02,5.00000e-03
-1.22659e-03,-5.41724e-04,1.50498e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.70000e-02,5.19092e-01,1.90919e-02,5.00000e-03
-1.22699e-03,-5.85983e-04,1.66421e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.80000e-02,5.19799e-01,1.97990e-02,5.00000e-03
-1.22740e-03,-6.30243e-04,1.82345e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.90000e-02,5.20506e-01,2.05061e-02,5.00000e-03
-1.22781e-03,-6.74503e-04,1.98268e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.00000e-02,5.21213e-01,2.12132e-02,5.00000e-03
-1.22822e-03,-7.18763e-04,2.14191e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.10000e-02,5.21920e-01,2.19203e-02,5.00000e-03
-1.22862e-03,-7.63023e-04,2.30115e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.20000e-02,5.22627e-01,2.26274e-02,5.00000e-03
-1.22903e-03,-8.07283e-04,2.46038e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.30000e-02,5.23335e-01,2.33345e-02,5.00000e-03
-1.22944e-03,-8.51544e-04,2.61961e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.40000e-02,5.24042e-01,2.40416e-02,5.00000e-03
-1.22984e-03,-8.95803e-04,2.77885e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.50000e-02,5.24749e-01,2.47487e-02,5.00000e-03
-1.23025e-03,-9.40063e-04,2.93808e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.60000e-02,5.25456e-01,2.54558e-02,5.00000e-03
-1.23066e-03,-9.84322e-04,3.09731e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.70000e-02,5.26163e-01,2.61630e-02,5.00000e-03
-1.23107e-03,-1.02858e-03,3.25655e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.80000e-02,5.26870e-01,2.68701e-02,5.00000e-03
-1.23147e-03,-1.07284e-03,3.41578e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.90000e-02,5.27577e-01,2.75772e-02,5.00000e-03
-1.23188e-03,-1.11710e-03,3.57501e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.00000e-02,5.28284e-01,2.82843e-02,5.00000e-03
-1.23229e-03,-1.16136e-03,3.73425e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.10000e-02,5.28991e-01,2.89914e-02,5.00000e-03
-1.23270e-03,-1.20562e-03,3.89348e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.20000e-02,5.29698e-01,2.96985e-02,5.00000e-03
-1.23310e-03,-1.24988e-03,4.05271e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.30000e-02,5.30406e-01,3.04056e-02,5.00000e-03
-1.23351e-03,-1.29414e-03,4.21195e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.40000e-02,5.31113e-01,3.11127e-02,5.00000e-03
-1.23392e-03,-1.33840e-03,4.37118e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.50000e-02,5.31820e-01,3.18198e-02,5.00000e-03
-1.23433e-03,-1.38266e-03,4.53041e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.60000e-02,5.32527e-01,3.25269e-02,5.00000e-03
-1.23473e-03,-1.42692e-03,4.68965e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.70000e-02,5.33234e-01,3.32340e-02,5.00000e-03
-1.23514e-03,-1.47118e-03,4.84888e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.80000e-02,5.33941e-01,3.39411e-02,5.00000e-03
-1.23555e-03,-1.51544e-03,5.00811e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.90000e-02,5.34648e-01,3.46482e-02,5.00000e-03
-1.23596e-03,-1.55970e-03,5.16735e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.00000e-02,5.35355e-01,3.53553e-02,5.00000e-03
-1.23434e-03,-1.63049e-03,5.47368e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.10000e-02,5.36062e-01,3.60624e-02,5.00000e-03
-1.23273e-03,-1.70129e-03,5.78002e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.20000e-02,5.36770e-01,3.67696e-02,5.00000e-03
-1.23112e-03,-1.77208e-03,6.08636e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.30000e-02,5.37477e-01,3.74767e-02,5.00000e-03
-1.22950e-03,-1.84287e-03,6.39270e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.40000e-02,5.38184e-01,3.81838e-02,5.00000e-03
-1.22789e-03,-1.91367e-03,6.69903e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.50000e-02,5.38891e-01,3.88909e-02,5.00000e-03
-1.22628e-03,-1.98446e-03,7.00537e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.60000e-02,5.39598e-01,3.95980e-02,5.00000e-03
-1.22466e-03,-2.05525e-03,7.31171e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.70000e-02,5.40305e-01,4.03051e-02,5.00000e-03
-1.22305e-03,-2.12604e-03,7.61804e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.80000e-02,5.41012e-01,4.10122e-02,5.00000e-03
-1.22144e-03,-2.19684e-03,7.92438e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.90000e-02,5.41719e-01,4.17193e-02,5.00000e-03
-1.21983e-03,-2.26763e-03,8.23072e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.00000e-02,5.42426e-01,4.24264e-02,5.00000e-03
-1.21821e-03,-2.33842e-03,8.53706e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.10000e-02,5.43133e-01,4.31335e-02,5.00000e-03
-1.21660e-03,-2.40922e-03,8.84340e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.20000e-02,5.43841e-01,4.38406e-02,5.00000e-03
-1.21499e-03,-2.48001e-03,9.14973e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.30000e-02,5.44548e-01,4.45477e-02,5.00000e-03
-1.21337e-03,-2.55080e-03,9.45607e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.40000e-02,5.45255e-01,4.52548e-02,5.00000e-03
-1.21176e-03,-2.62159e-03,9.76241e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.50000e-02,5.45962e-01,4.59619e-02,5.00000e-03
-1.21015e-03,-2.69239e-03,1.00687e-03,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.60000e-02,5.46669e-01,4.66690e-02,5.00000e-03
-1.20853e-03,-2.76318e-03,1.03751e-03,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.70000e-02,5.47376e-01,4.73762e-02,5.00000e-03
-1.20692e-03,-2.83397e-03,1.06814e-03,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.80000e-02,5.48083e-01,4.80833e-02,5.00000e-03
-1.20531e-03,-2.90476e-03,1.09878e-03,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.90000e-02,5.48790e-01,4.87904e-02,5.00000e-03
-1.20369e-03,-2.97556e-03,1.12941e-03,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.00000e-02,5.49497e-01,4.94975e-02,5.00000e-03
-1.20208e-03,-3.04635e-03,1.16004e-03,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.10000e-02,5.50205e-01,5.02046e-02,5.00000e-03
-1.20047e-03,-3.11714e-03,1.19068e-03,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.20000e-02,5.50912e-01,5.09117e-02,5.00000e-03
