p,U:0,U:1,U:2,T,alphaQGD,rho,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
2.08538e-05,-8.54872e-06,1.31962e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,0.00000e+00,5.00000e-01,0.00000e+00,5.00000e-03
2.09597e-05,-7.92392e-06,1.00396e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,9.99974e-04,5.00866e-01,5.00000e-04,5.00000e-03
2.10657e-05,-7.29909e-06,6.88295e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.00000e-03,5.01732e-01,1.00000e-03,5.00000e-03
2.11716e-05,-6.67429e-06,3.72635e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.99997e-03,5.02598e-01,1.50000e-03,5.00000e-03
2.12776e-05,-6.04946e-06,5.69741e-08,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.00000e-03,5.03464e-01,2.00000e-03,5.00000e-03
2.13835e-05,-5.42467e-06,-2.58685e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.99998e-03,5.04330e-01,2.50000e-03,5.00000e-03
2.14895e-05,-4.79984e-06,-5.74346e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.00000e-03,5.05196e-01,3.00000e-03,5.00000e-03
2.15954e-05,-4.17504e-06,-8.90005e-07,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.99998e-03,5.06062e-01,3.50000e-03,5.00000e-03
2.17013e-05,-3.55021e-06,-1.20567e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,8.00000e-03,5.06928e-01,4.00000e-03,5.00000e-03
2.18073e-05,-2.92541e-06,-1.52132e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,8.99998e-03,5.07794e-01,4.50000e-03,5.00000e-03
2.19132e-05,-2.30058e-06,-1.83699e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.00000e-02,5.08660e-01,5.00000e-03,5.00000e-03
2.20192e-05,-1.67579e-06,-2.15264e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.10000e-02,5.09526e-01,5.50000e-03,5.00000e-03
2.21251e-05,-1.05095e-06,-2.46831e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.20000e-02,5.10392e-01,6.00000e-03,5.00000e-03
2.22614e-05,7.20607e-07,-3.18885e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.30000e-02,5.11258e-01,6.50000e-03,5.00000e-03
2.24279e-05,3.63899e-06,-4.31429e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.40000e-02,5.12124e-01,7.00000e-03,5.00000e-03
2.25944e-05,6.55731e-06,-5.43972e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.50000e-02,5.12990e-01,7.50000e-03,5.00000e-03
2.27610e-05,9.47571e-06,-6.56516e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.60000e-02,5.13856e-01,8.00000e-03,5.00000e-03
2.29275e-05,1.23940e-05,-7.69058e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.70000e-02,5.14722e-01,8.50000e-03,5.00000e-03
2.30941e-05,1.53124e-05,-8.81602e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.80000e-02,5.15588e-01,9.00000e-03,5.00000e-03
2.32606e-05,1.82307e-05,-9.94145e-06,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,1.90000e-02,5.16454e-01,9.50000e-03,5.00000e-03
2.34272e-05,2.11492e-05,-1.10669e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.00000e-02,5.17321e-01,1.00000e-02,5.00000e-03
2.35937e-05,2.40675e-05,-1.21923e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.10000e-02,5.18187e-01,1.05000e-02,5.00000e-03
2.37602e-05,2.69859e-05,-1.33178e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.20000e-02,5.19053e-01,1.10000e-02,5.00000e-03
2.39268e-05,2.99042e-05,-1.44432e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.30000e-02,5.19919e-01,1.15000e-02,5.00000e-03
2.40933e-05,3.28226e-05,-1.55686e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.40000e-02,5.20785e-01,1.20000e-02,5.00000e-03
2.42599e-05,3.57409e-05,-1.66941e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.50000e-02,5.21651e-01,1.25000e-02,5.00000e-03
2.43545e-05,4.23155e-05,-1.91771e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.60000e-02,5.22517e-01,1.30000e-02,5.00000e-03
2.44492e-05,4.88899e-05,-2.16602e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.70000e-02,5.23383e-01,1.35000e-02,5.00000e-03
2.45438e-05,5.54645e-05,-2.41432e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.80000e-02,5.24249e-01,1.40000e-02,5.00000e-03
2.46385e-05,6.20389e-05,-2.66263e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,2.90000e-02,5.25115e-01,1.45000e-02,5.00000e-03
2.47331e-05,6.86136e-05,-2.91093e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.00000e-02,5.25981e-01,1.50000e-02,5.00000e-03
2.48278e-05,7.51880e-05,-3.15924e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.10000e-02,5.26847e-01,1.55000e-02,5.00000e-03
2.49225e-05,8.17626e-05,-3.40755e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.20000e-02,5.27713e-01,1.60000e-02,5.00000e-03
2.50171e-05,8.83370e-05,-3.65585e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.30000e-02,5.28579e-01,1.65000e-02,5.00000e-03
2.51118e-05,9.49116e-05,-3.90416e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.40000e-02,5.29445e-01,1.70000e-02,5.00000e-03
2.52064e-05,1.01486e-04,-4.15246e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.50000e-02,5.30311e-01,1.75000e-02,5.00000e-03
2.53011e-05,1.08061e-04,-4.40077e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.60000e-02,5.31177e-01,1.80000e-02,5.00000e-03
2.53957e-05,1.14635e-04,-4.64907e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.70000e-02,5.32043e-01,1.85000e-02,5.00000e-03
2.54612e-05,1.23335e-04,-4.99903e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.80000e-02,5.32909e-01,1.90000e-02,5.00000e-03
2.54976e-05,1.34160e-04,-5.45064e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,3.90000e-02,5.33775e-01,1.95000e-02,5.00000e-03
2.55340e-05,1.44986e-04,-5.90225e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.00000e-02,5.34641e-01,2.00000e-02,5.00000e-03
2.55703e-05,1.55811e-04,-6.35386e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.10000e-02,5.35507e-01,2.05000e-02,5.00000e-03
2.56067e-05,1.66637e-04,-6.80547e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.20000e-02,5.36373e-01,2.10000e-02,5.00000e-03
2.56431e-05,1.77462e-04,-7.25708e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.30000e-02,5.37239e-01,2.15000e-02,5.00000e-03
2.56795e-05,1.88287e-04,-7.70869e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.40000e-02,5.38105e-01,2.20000e-02,5.00000e-03
2.57158e-05,1.99113e-04,-8.16030e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.50000e-02,5.38971e-01,2.25000e-02,5.00000e-03
2.57522e-05,2.09938e-04,-8.61191e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.60000e-02,5.39837e-01,2.30000e-02,5.00000e-03
2.57885e-05,2.20763e-04,-9.06352e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.70000e-02,5.40703e-01,2.35000e-02,5.00000e-03
2.58249e-05,2.31589e-04,-9.51513e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.80000e-02,5.41569e-01,2.40000e-02,5.00000e-03
2.58613e-05,2.42414e-04,-9.96674e-05,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,4.90000e-02,5.42435e-01,2.45000e-02,5.00000e-03
2.58977e-05,2.53240e-04,-1.04184e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.00000e-02,5.43301e-01,2.50000e-02,5.00000e-03
2.58687e-05,2.68812e-04,-1.11365e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.10000e-02,5.44167e-01,2.55000e-02,5.00000e-03
2.58397e-05,2.84385e-04,-1.18546e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.20000e-02,5.45033e-01,2.60000e-02,5.00000e-03
2.58107e-05,2.99958e-04,-1.25727e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.30000e-02,5.45899e-01,2.65000e-02,5.00000e-03
2.57817e-05,3.15531e-04,-1.32908e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.40000e-02,5.46765e-01,2.70000e-02,5.00000e-03
2.57527e-05,3.31103e-04,-1.40089e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.50000e-02,5.47631e-01,2.75000e-02,5.00000e-03
2.57238e-05,3.46677e-04,-1.47270e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.60000e-02,5.48497e-01,2.80000e-02,5.00000e-03
2.56948e-05,3.62249e-04,-1.54451e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.70000e-02,5.49363e-01,2.85000e-02,5.00000e-03
2.56658e-05,3.77822e-04,-1.61632e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.80000e-02,5.50229e-01,2.90000e-02,5.00000e-03
2.56368e-05,3.93395e-04,-1.68813e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,5.90000e-02,5.51095e-01,2.95000e-02,5.00000e-03
2.56078e-05,4.08968e-04,-1.75995e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.00000e-02,5.51962e-01,3.00000e-02,5.00000e-03
2.55788e-05,4.24541e-04,-1.83176e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.10000e-02,5.52828e-01,3.05000e-02,5.00000e-03
2.55498e-05,4.40114e-04,-1.90357e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.20000e-02,5.53694e-01,3.10000e-02,5.00000e-03
2.54860e-05,4.58250e-04,-1.99189e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.30000e-02,5.54560e-01,3.15000e-02,5.00000e-03
2.53873e-05,4.78949e-04,-2.09673e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.40000e-02,5.55426e-01,3.20000e-02,5.00000e-03
2.52885e-05,4.99648e-04,-2.20157e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.50000e-02,5.56292e-01,3.25000e-02,5.00000e-03
2.51898e-05,5.20348e-04,-2.30641e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.60000e-02,5.57158e-01,3.30000e-02,5.00000e-03
2.50911e-05,5.41047e-04,-2.41124e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.70000e-02,5.58024e-01,3.35000e-02,5.00000e-03
2.49923e-05,5.61747e-04,-2.51608e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.80000e-02,5.58890e-01,3.40000e-02,5.00000e-03
2.48936e-05,5.82445e-04,-2.62092e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,6.90000e-02,5.59756e-01,3.45000e-02,5.00000e-03
2.47949e-05,6.03145e-04,-2.72576e-04,0.00000e+00,0.00000e+00,5.00000e-01,1.00000e+00,1,7.00000e-02,5.60622e-01,3.50000e-02,5.00000e-03
